exercise_slug,language_code,step_order,instruction
Butterfly,en,1,Sit on the machine with your back flat on the pad.
Butterfly,vi,1,"Ngồi vào máy, lưng áp sát đệm."
Butterfly,en,2,Take hold of the handles. Tip: Your upper arms should be positioned parallel to the floor; adjust the machine accordingly. This will be your starting position.
Butterfly,vi,2,Nắm lấy tay cầm. Mẹo: Điều chỉnh máy sao cho cánh tay trên song song với sàn. Đây là vị trí bắt đầu.
Butterfly,en,3,Push the handles together slowly as you squeeze your chest in the middle. Breathe out during this part of the motion and hold the contraction for a second.
Butterfly,vi,3,Đẩy tay cầm chậm rãi trong khi siết cơ ngực ở giữa. Thở ra khi thực hiện động tác này và giữ cơ co trong một giây.
Butterfly,en,4,Return back to the starting position slowly as you inhale until your chest muscles are fully stretched.
Butterfly,vi,4,Từ từ về lại vị trí ban đầu và hít vào cho đến khi cơ ngực căng hết.
Butterfly,en,5,Repeat for the recommended amount of repetitions.
Butterfly,vi,5,Lặp lại theo số lần quy định.
Cable_Chest_Press,en,1,"Adjust the weight to an appropriate amount and be seated, grasping the handles. Your upper arms should be about 45 degrees to the body, with your head and chest up. The elbows should be bent to about 90 degrees. This will be your starting position."
Cable_Chest_Press,vi,1,"Điều chỉnh tạ phù hợp và ngồi xuống, nắm lấy tay cầm. Cánh tay trên hợp với thân người khoảng 45 độ, đầu và ngực ưỡn lên. Khuỷu tay gập khoảng 90 độ. Đây là tư thế bắt đầu."
Cable_Chest_Press,en,2,"Begin by extending through the elbow, pressing the handles together straight in front of you. Keep your shoulder blades retracted as you execute the movement."
Cable_Chest_Press,vi,2,"Bắt đầu bằng cách duỗi khuỷu tay, ép hai tay cầm thẳng trước mặt. Giữ xương bả vai rút lại khi thực hiện động tác."
Cable_Chest_Press,en,3,"After pausing at full extension, return to th starting position, keeping tension on the cables."
Cable_Chest_Press,vi,3,"Sau khi tạm dừng ở vị trí duỗi tối đa, trở về vị trí bắt đầu, giữ căng dây cáp."
Cable_Chest_Press,en,4,"You can also execute this movement with your back off the pad, at an incline or decline, or alternate hands."
Cable_Chest_Press,vi,4,"Bạn có thể thực hiện động tác này không tựa lưng, với độ dốc lên hoặc xuống, hoặc luân phiên tay."
Cable_Crossover,en,1,"To get yourself into the starting position, place the pulleys on a high position (above your head), select the resistance to be used and hold the pulleys in each hand."
Cable_Crossover,vi,1,"Để vào tư thế bắt đầu, đặt ròng rọc ở vị trí cao (trên đầu), chọn mức kháng lực và giữ ròng rọc ở mỗi tay."
Cable_Crossover,en,2,Step forward in front of an imaginary straight line between both pulleys while pulling your arms together in front of you. Your torso should have a small forward bend from the waist. This will be your starting position.
Cable_Crossover,vi,2,"Bước về phía trước, đứng trước đường thẳng tưởng tượng giữa hai ròng rọc, đồng thời kéo hai cánh tay lại với nhau ở phía trước. Thân trên hơi gập về phía trước từ eo. Đây là vị trí bắt đầu."
Cable_Crossover,en,3,"With a slight bend on your elbows in order to prevent stress at the biceps tendon, extend your arms to the side (straight out at both sides) in a wide arc until you feel a stretch on your chest. Breathe in as you perform this portion of the movement. Tip: Keep in mind that throughout the movement, the arms and torso should remain stationary; the movement should only occur at the shoulder joint."
Cable_Crossover,vi,3,"Hơi cong khuỷu tay để tránh căng gân bắp tay, dang rộng hai tay sang ngang theo hình vòng cung cho đến khi cảm thấy căng cơ ngực. Hít vào khi thực hiện động tác này. Lưu ý: Giữ cánh tay và thân cố định; chuyển động chỉ nên xảy ra ở khớp vai."
Cable_Crossover,en,4,Return your arms back to the starting position as you breathe out. Make sure to use the same arc of motion used to lower the weights.
Cable_Crossover,vi,4,"Thở ra, đưa tay về vị trí ban đầu theo cùng quỹ đạo đã hạ tạ."
Cable_Crossover,en,5,Hold for a second at the starting position and repeat the movement for the prescribed amount of repetitions.
Cable_Crossover,vi,5,Giữ ở vị trí bắt đầu một giây và lặp lại động tác theo số lần quy định.
Cable_Crunch,en,1,Kneel below a high pulley that contains a rope attachment.
Cable_Crunch,vi,1,Quỳ dưới ròng rọc cao có gắn dây thừng.
Cable_Crunch,en,2,Grasp cable rope attachment and lower the rope until your hands are placed next to your face.
Cable_Crunch,vi,2,Nắm dây cáp và hạ xuống ngang mặt.
Cable_Crunch,en,3,Flex your hips slightly and allow the weight to hyperextend the lower back. This will be your starting position.
Cable_Crunch,vi,3,Hơi gập hông và để tạ kéo căng lưng dưới. Đây là vị trí bắt đầu.
Cable_Crunch,en,4,"With the hips stationary, flex the waist as you contract the abs so that the elbows travel towards the middle of the thighs. Exhale as you perform this portion of the movement and hold the contraction for a second."
Cable_Crunch,vi,4,"Giữ hông cố định, gập eo và siết cơ bụng để khuỷu tay hướng về giữa đùi. Thở ra trong khi thực hiện động tác và giữ siết cơ trong một giây."
Cable_Crunch,en,5,"Slowly return to the starting position as you inhale. Tip: Make sure that you keep constant tension on the abs throughout the movement. Also, do not choose a weight so heavy that the lower back handles the brunt of the work."
Cable_Crunch,vi,5,Từ từ về vị trí ban đầu khi hít vào. Giữ cơ bụng căng liên tục trong suốt động tác. Không chọn tạ quá nặng gây áp lực lên lưng dưới.
Cable_Crunch,en,6,Repeat for the recommended amount of repetitions.
Cable_Crunch,vi,6,Lặp lại số lần quy định.
Cable_Deadlifts,en,1,Move the cables to the bottom of the towers and select an appropriate weight. Stand directly in between the uprights.
Cable_Deadlifts,vi,1,Di chuyển dây cáp xuống đáy trụ và chọn trọng lượng thích hợp. Đứng ngay giữa hai thanh thẳng đứng.
Cable_Deadlifts,en,2,"To begin, squat down be flexing your hips and knees until you can reach the handles."
Cable_Deadlifts,vi,2,"Bắt đầu, hạ người xuống bằng cách gập hông và đầu gối cho đến khi chạm được tay cầm."
Cable_Deadlifts,en,3,"After grasping them, begin your ascent. Driving through your heels extend your hips and knees keeping your hands hanging at your side. Keep your head and chest up throughout the movement."
Cable_Deadlifts,vi,3,"Sau khi nắm chặt, bắt đầu nâng người lên. Dùng gót chân đẩy hông và đầu gối lên, giữ tay thả lỏng bên hông. Giữ đầu và ngực thẳng trong suốt bài tập."
Cable_Deadlifts,en,4,"After reaching a full standing position, Return to the starting position and repeat."
Cable_Deadlifts,vi,4,"Sau khi đứng thẳng hoàn toàn, trở về vị trí bắt đầu và lặp lại."
Cable_Hammer_Curls_-_Rope_Attachment,en,1,Attach a rope attachment to a low pulley and stand facing the machine about 12 inches away from it.
Cable_Hammer_Curls_-_Rope_Attachment,vi,1,Gắn dây thừng vào ròng rọc thấp và đứng đối diện máy khoảng 12 inch.
Cable_Hammer_Curls_-_Rope_Attachment,en,2,Grasp the rope with a neutral (palms-in) grip and stand straight up keeping the natural arch of the back and your torso stationary.
Cable_Hammer_Curls_-_Rope_Attachment,vi,2,"Nắm sợi dây bằng độ nắm trung tính (lòng bàn tay hướng vào) và đứng thẳng, giữ lưng cong tự nhiên và thân người cố định."
Cable_Hammer_Curls_-_Rope_Attachment,en,3,Put your elbows in by your side and keep them there stationary during the entire movement. Tip: Only the forearms should move; not your upper arms. This will be your starting position.
Cable_Hammer_Curls_-_Rope_Attachment,vi,3,"Giữ khuỷu tay sát thân người và cố định suốt bài tập. Chỉ cẳng tay cử động, không cử động bắp tay trên. Đây là vị trí bắt đầu."
Cable_Hammer_Curls_-_Rope_Attachment,en,4,"Using your biceps, pull your arms up as you exhale until your biceps touch your forearms. Tip: Remember to keep the elbows in and your upper arms stationary."
Cable_Hammer_Curls_-_Rope_Attachment,vi,4,"Dùng cơ bắp tay trước, kéo cánh tay lên khi thở ra cho đến khi bắp tay chạm cẳng tay. Lưu ý: Giữ khuỷu tay sát và bắp tay trên cố định."
Cable_Hammer_Curls_-_Rope_Attachment,en,5,"After a 1 second contraction where you squeeze your biceps, slowly start to bring the weight back to the original position."
Cable_Hammer_Curls_-_Rope_Attachment,vi,5,"Sau 1 giây siết cơ bắp tay, từ từ đưa tạ về vị trí ban đầu."
Cable_Hammer_Curls_-_Rope_Attachment,en,6,Repeat for the recommended amount of repetitions.
Cable_Hammer_Curls_-_Rope_Attachment,vi,6,Lặp lại theo số lần khuyến nghị.
Cable_Hip_Adduction,en,1,Stand in front of a low pulley facing forward with one leg next to the pulley and the other one away.
Cable_Hip_Adduction,vi,1,"Đứng trước ròng rọc thấp, mặt hướng về phía trước, một chân cạnh ròng rọc, chân kia ra xa."
Cable_Hip_Adduction,en,2,Attach the ankle cuff to the cable and also to the ankle of the leg that is next to the pulley.
Cable_Hip_Adduction,vi,2,Gắn đai cổ chân vào cáp và cổ chân của chân gần ròng rọc.
Cable_Hip_Adduction,en,3,Now step out and away from the stack with a wide stance and grasp the bar of the pulley system.
Cable_Hip_Adduction,vi,3,Bước ra khỏi tạ với tư thế rộng và nắm lấy thanh kéo.
Cable_Hip_Adduction,en,4,Stand on the foot that does not have the ankle cuff (the far foot) and allow the leg with the cuff to be pulled towards the low pulley. This will be your starting position.
Cable_Hip_Adduction,vi,4,Đứng trên chân không đeo đai mắt cá (chân xa) và để chân có đai được kéo về phía ròng rọc thấp. Đây là vị trí bắt đầu của bạn.
Cable_Hip_Adduction,en,5,Now perform the movement by moving the leg with the ankle cuff in front of the far leg by using the inner thighs to abduct the hip. Breathe out during this portion of the movement.
Cable_Hip_Adduction,vi,5,"Thực hiện động tác, di chuyển chân đeo cùm trước chân kia, sử dụng cơ đùi trong để dạng khớp hông. Thở ra trong lúc thực hiện động tác này."
Cable_Hip_Adduction,en,6,Slowly return to the starting position as you breathe in.
Cable_Hip_Adduction,vi,6,Chậm rãi về tư thế ban đầu và hít vào.
Cable_Hip_Adduction,en,7,Repeat for the recommended amount of repetitions and then repeat the same movement with the opposite leg.
Cable_Hip_Adduction,vi,7,"Lặp lại số lần quy định, sau đó lặp lại động tác tương tự với chân đối diện."
Cable_Incline_Pushdown,en,1,Lie on incline an bench facing away from a high pulley machine that has a straight bar attachment on it.
Cable_Incline_Pushdown,vi,1,"Nằm trên ghế dốc, mặt hướng ra xa máy ròng rọc cao có thanh thẳng."
Cable_Incline_Pushdown,en,2,Grasp the straight bar attachment overhead with a pronated (overhand; palms down) shoulder width grip and extend your arms in front of you. The bar should be around 2 inches away from your upper thighs. This will be your starting position.
Cable_Incline_Pushdown,vi,2,"Nắm thanh thẳng bằng tay trên (ngửa lòng bàn tay xuống), rộng bằng vai, đưa thẳng tay ra phía trước. Thanh cách đùi trên khoảng 5cm. Đây là vị trí bắt đầu."
Cable_Incline_Pushdown,en,3,"Keeping the upper arms stationary, lift your arms back in a semi circle until the bar is straight over your head. Breathe in during this portion of the movement."
